id	basisOfRecord	dynamicProperties	occurrenceID	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	vitality	georeferenceVerificationStatus	occurrenceStatus	associatedMedia	associatedReferences	occurrenceRemarks	eventDate	eventTime	year	month	day	verbatimEventDate	samplingProtocol	continent	country	locality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	taxonID	scientificName	taxonRank	vernacularName
2024-10-07_Avian_棉花嶼_Pond_220	MachineObservation		2024-10-07_Avian_棉花嶼_Pond_220	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-07	16:41	2024	10	7	2024-10-07		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000098	Bubulcus ibis	species	黃頭鷺
2024-10-08_Avian_棉花嶼_Pond_221	MachineObservation		2024-10-08_Avian_棉花嶼_Pond_221	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-08	10:13	2024	10	8	2024-10-08		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000098	Bubulcus ibis	species	黃頭鷺
2024-10-08_Avian_棉花嶼_Pond_222	MachineObservation		2024-10-08_Avian_棉花嶼_Pond_222	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-08	10:30	2024	10	8	2024-10-08		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000093	Ardea alba	species	大白鷺
2024-10-08_Avian_棉花嶼_Pond_223	MachineObservation		2024-10-08_Avian_棉花嶼_Pond_223	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-08	11:00	2024	10	8	2024-10-08		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000096	Egretta garzetta	species	小白鷺
2024-10-08_Avian_棉花嶼_Pond_224	MachineObservation		2024-10-08_Avian_棉花嶼_Pond_224	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-08	11:12	2024	10	8	2024-10-08		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000096	Egretta garzetta	species	小白鷺
2024-10-08_Avian_棉花嶼_Pond_225	MachineObservation		2024-10-08_Avian_棉花嶼_Pond_225	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-08	12:56	2024	10	8	2024-10-08		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000094	Ardea intermedia	species	中白鷺
2024-10-08_Avian_棉花嶼_Pond_226	MachineObservation		2024-10-08_Avian_棉花嶼_Pond_226	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-08	13:13	2024	10	8	2024-10-08		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000094	Ardea intermedia	species	中白鷺
2024-10-08_Avian_棉花嶼_Pond_227	MachineObservation		2024-10-08_Avian_棉花嶼_Pond_227	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-08	13:23	2024	10	8	2024-10-08		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000096	Egretta garzetta	species	小白鷺
2024-10-08_Avian_棉花嶼_Pond_228	MachineObservation		2024-10-08_Avian_棉花嶼_Pond_228	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-08	13:37	2024	10	8	2024-10-08		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000096	Egretta garzetta	species	小白鷺
2024-10-08_Avian_棉花嶼_Pond_229	MachineObservation		2024-10-08_Avian_棉花嶼_Pond_229	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-08	13:49	2024	10	8	2024-10-08		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000096	Egretta garzetta	species	小白鷺
2024-10-09_Avian_棉花嶼_Pond_230	MachineObservation		2024-10-09_Avian_棉花嶼_Pond_230	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-09	10:14	2024	10	9	2024-10-09		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000098	Bubulcus ibis	species	黃頭鷺
2024-10-09_Avian_棉花嶼_Pond_231	MachineObservation		2024-10-09_Avian_棉花嶼_Pond_231	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-09	11:08	2024	10	9	2024-10-09		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000098	Bubulcus ibis	species	黃頭鷺
2024-10-09_Avian_棉花嶼_Pond_232	MachineObservation		2024-10-09_Avian_棉花嶼_Pond_232	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-09	11:32	2024	10	9	2024-10-09		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000203	Monticola solitarius	species	藍磯鶇
2024-10-09_Avian_棉花嶼_Pond_233	MachineObservation		2024-10-09_Avian_棉花嶼_Pond_233	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-09	12:02	2024	10	9	2024-10-09		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000098	Bubulcus ibis	species	黃頭鷺
2024-10-09_Avian_棉花嶼_Pond_234	MachineObservation		2024-10-09_Avian_棉花嶼_Pond_234	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-09	12:55	2024	10	9	2024-10-09		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000098	Bubulcus ibis	species	黃頭鷺
2024-10-09_Avian_棉花嶼_Pond_235	MachineObservation		2024-10-09_Avian_棉花嶼_Pond_235	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-09	12:55	2024	10	9	2024-10-09		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000238	Ardeidae	family	鷺科
2024-10-09_Avian_棉花嶼_Pond_236	MachineObservation		2024-10-09_Avian_棉花嶼_Pond_236	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-09	15:36	2024	10	9	2024-10-09		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000098	Bubulcus ibis	species	黃頭鷺
2024-10-09_Avian_棉花嶼_Pond_237	MachineObservation		2024-10-09_Avian_棉花嶼_Pond_237	研海生態顧問股份有限公司	2											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-09	16:08	2024	10	9	2024-10-09		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000098	Bubulcus ibis	species	黃頭鷺
2024-10-10_Avian_棉花嶼_Pond_238	MachineObservation		2024-10-10_Avian_棉花嶼_Pond_238	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-10	10:23	2024	10	10	2024-10-10		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000208	Motacilla tschutschensis	species	東方黃鶺鴒
2024-10-10_Avian_棉花嶼_Pond_239	MachineObservation		2024-10-10_Avian_棉花嶼_Pond_239	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-10	11:00	2024	10	10	2024-10-10		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000098	Bubulcus ibis	species	黃頭鷺
2024-10-10_Avian_棉花嶼_Pond_240	MachineObservation		2024-10-10_Avian_棉花嶼_Pond_240	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-10	11:39	2024	10	10	2024-10-10		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000238	Ardeidae	family	鷺科
2024-10-10_Avian_棉花嶼_Pond_241	MachineObservation		2024-10-10_Avian_棉花嶼_Pond_241	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-10	11:50	2024	10	10	2024-10-10		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000093	Ardea alba	species	大白鷺
2024-10-10_Avian_棉花嶼_Pond_242	MachineObservation		2024-10-10_Avian_棉花嶼_Pond_242	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-10	12:00	2024	10	10	2024-10-10		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000093	Ardea alba	species	大白鷺
2024-10-10_Avian_棉花嶼_Pond_243	MachineObservation		2024-10-10_Avian_棉花嶼_Pond_243	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-10	12:11	2024	10	10	2024-10-10		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000093	Ardea alba	species	大白鷺
2024-10-10_Avian_棉花嶼_Pond_244	MachineObservation		2024-10-10_Avian_棉花嶼_Pond_244	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-10	12:21	2024	10	10	2024-10-10		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000093	Ardea alba	species	大白鷺
2024-10-10_Avian_棉花嶼_Pond_245	MachineObservation		2024-10-10_Avian_棉花嶼_Pond_245	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-10	12:32	2024	10	10	2024-10-10		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000093	Ardea alba	species	大白鷺
2024-10-10_Avian_棉花嶼_Pond_246	MachineObservation		2024-10-10_Avian_棉花嶼_Pond_246	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-10	12:45	2024	10	10	2024-10-10		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000093	Ardea alba	species	大白鷺
2024-10-10_Avian_棉花嶼_Pond_247	MachineObservation		2024-10-10_Avian_棉花嶼_Pond_247	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-10	13:06	2024	10	10	2024-10-10		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000093	Ardea alba	species	大白鷺
2024-10-10_Avian_棉花嶼_Pond_248	MachineObservation		2024-10-10_Avian_棉花嶼_Pond_248	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-10	13:22	2024	10	10	2024-10-10		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000093	Ardea alba	species	大白鷺
2024-10-10_Avian_棉花嶼_Pond_249	MachineObservation		2024-10-10_Avian_棉花嶼_Pond_249	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-10	13:55	2024	10	10	2024-10-10		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000093	Ardea alba	species	大白鷺
2024-10-10_Avian_棉花嶼_Pond_250	MachineObservation		2024-10-10_Avian_棉花嶼_Pond_250	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-10	14:38	2024	10	10	2024-10-10		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000093	Ardea alba	species	大白鷺
2024-10-10_Avian_棉花嶼_Pond_251	MachineObservation		2024-10-10_Avian_棉花嶼_Pond_251	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-10	14:49	2024	10	10	2024-10-10		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000208	Motacilla tschutschensis	species	東方黃鶺鴒
2024-10-10_Avian_棉花嶼_Pond_252	MachineObservation		2024-10-10_Avian_棉花嶼_Pond_252	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-10	15:02	2024	10	10	2024-10-10		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000093	Ardea alba	species	大白鷺
2024-10-10_Avian_棉花嶼_Pond_253	MachineObservation		2024-10-10_Avian_棉花嶼_Pond_253	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-10	15:13	2024	10	10	2024-10-10		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000093	Ardea alba	species	大白鷺
2024-10-10_Avian_棉花嶼_Pond_254	MachineObservation		2024-10-10_Avian_棉花嶼_Pond_254	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-10	15:54	2024	10	10	2024-10-10		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000093	Ardea alba	species	大白鷺
2024-10-10_Avian_棉花嶼_Pond_255	MachineObservation		2024-10-10_Avian_棉花嶼_Pond_255	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-10	16:09	2024	10	10	2024-10-10		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000093	Ardea alba	species	大白鷺
2024-10-10_Avian_棉花嶼_Pond_256	MachineObservation		2024-10-10_Avian_棉花嶼_Pond_256	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-10	16:26	2024	10	10	2024-10-10		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000093	Ardea alba	species	大白鷺
2024-10-10_Avian_棉花嶼_Pond_257	MachineObservation		2024-10-10_Avian_棉花嶼_Pond_257	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-10	17:07	2024	10	10	2024-10-10		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000093	Ardea alba	species	大白鷺
2024-10-10_Avian_棉花嶼_Pond_258	MachineObservation		2024-10-10_Avian_棉花嶼_Pond_258	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-10	17:39	2024	10	10	2024-10-10		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000093	Ardea alba	species	大白鷺
2024-10-11_Avian_棉花嶼_Pond_259	MachineObservation		2024-10-11_Avian_棉花嶼_Pond_259	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-11	01:24	2024	10	11	2024-10-11		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000091	Ardea cinerea	species	蒼鷺
2024-10-11_Avian_棉花嶼_Pond_260	MachineObservation		2024-10-11_Avian_棉花嶼_Pond_260	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-11	02:02	2024	10	11	2024-10-11		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000091	Ardea cinerea	species	蒼鷺
2024-10-11_Avian_棉花嶼_Pond_261	MachineObservation		2024-10-11_Avian_棉花嶼_Pond_261	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-11	02:13	2024	10	11	2024-10-11		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000091	Ardea cinerea	species	蒼鷺
2024-10-11_Avian_棉花嶼_Pond_262	MachineObservation		2024-10-11_Avian_棉花嶼_Pond_262	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-11	03:00	2024	10	11	2024-10-11		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000091	Ardea cinerea	species	蒼鷺
2024-10-11_Avian_棉花嶼_Pond_263	MachineObservation		2024-10-11_Avian_棉花嶼_Pond_263	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-11	10:51	2024	10	11	2024-10-11		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000238	Ardeidae	family	鷺科
2024-10-11_Avian_棉花嶼_Pond_264	MachineObservation		2024-10-11_Avian_棉花嶼_Pond_264	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-11	11:23	2024	10	11	2024-10-11		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000208	Motacilla tschutschensis	species	東方黃鶺鴒
2024-10-11_Avian_棉花嶼_Pond_265	MachineObservation		2024-10-11_Avian_棉花嶼_Pond_265	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-11	12:48	2024	10	11	2024-10-11		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000242	Passeriformes	order	雀形目
2024-10-11_Avian_棉花嶼_Pond_266	MachineObservation		2024-10-11_Avian_棉花嶼_Pond_266	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-11	13:09	2024	10	11	2024-10-11		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000093	Ardea alba	species	大白鷺
2024-10-11_Avian_棉花嶼_Pond_267	MachineObservation		2024-10-11_Avian_棉花嶼_Pond_267	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-11	13:09	2024	10	11	2024-10-11		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000208	Motacilla tschutschensis	species	東方黃鶺鴒
2024-10-11_Avian_棉花嶼_Pond_268	MachineObservation		2024-10-11_Avian_棉花嶼_Pond_268	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-11	13:19	2024	10	11	2024-10-11		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000093	Ardea alba	species	大白鷺
2024-10-11_Avian_棉花嶼_Pond_269	MachineObservation		2024-10-11_Avian_棉花嶼_Pond_269	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-11	13:30	2024	10	11	2024-10-11		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000093	Ardea alba	species	大白鷺
2024-10-11_Avian_棉花嶼_Pond_270	MachineObservation		2024-10-11_Avian_棉花嶼_Pond_270	研海生態顧問股份有限公司	1											2025年棉花嶼、花瓶嶼野生動物保護區巡護暨生態調查委託案成果報告		2024-10-11	13:42	2024	10	11	2024-10-11		Asia	Taiwan	棉花嶼			25.485146	122.104651	WGS84	10	0.000001	KL_Avian_0000093	Ardea alba	species	大白鷺
