taxonID,occurrenceID,eventDate,year,month,day,eventTime,basisOfRecord,continent,country,locality,samplingProtocol,scientificName,taxonRank,vernacularName,individualCount,organismQuantityType,organismQuantity,georeferenceVerificationStatus,geodeticDatum,decimalLongitude,decimalLatitude,coordinatePrecision,coordinateUncertaintyInMeters,recordedBy,lifeStage,reproductiveCondition,behavior,occurrenceRemarks,associatedMedia,associatedReferences,dynamicProperties,verbatimEventDate,minimumDepthInMeters,maximumDepthInMeters
KL_Avian_0000084,2022-07-26_Avian_基隆海域_145,2022-07-26,2022,7,26,13:38,HumanObservation,Asia,Taiwan,基隆海域,,Sula dactylatra,species,藍臉鰹鳥,1,,,,WGS84,122.101556,25.486167,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:10-20, distanceInMeters:900, azimuth:NW, angleWithShip:12}",2022-07-26,,
KL_Insect_0000099,2022-07-26_Insect_HumanObservation_201,2022-07-26,2022,7,26,,HumanObservation,Asia,Taiwan,棉花嶼,,Cassida circumdata,species,甘藷龜金花蟲,,,,,WGS84,122.105349,25.484834,1e-06,400.0,研海生態顧問股份有限公司,,,,,,,,2022-07-26,,
KL_Avian_0000085,2022-07-26_Avian_棉花嶼_22,2022-07-26,2022,7,26,,HumanObservation,Asia,Taiwan,棉花嶼,,Sula leucogaster,species,白腹鰹鳥,4,,,,WGS84,122.105349,25.484834,1e-06,400.0,研海生態顧問股份有限公司,,,,,,,,2022-07-26,,
KL_Avian_0000078,2022-07-26_Avian_基隆海域_147,2022-07-26,2022,7,26,14:21,HumanObservation,Asia,Taiwan,基隆海域,,Bulweria bulwerii,species,穴鳥,1,,,,WGS84,122.059,25.48575,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:0-5, distanceInMeters:100, azimuth:NE, angleWithShip:10}",2022-07-26,,
KL_Avian_0000075,2022-07-26_Avian_基隆海域_149,2022-07-26,2022,7,26,14:29,HumanObservation,Asia,Taiwan,基隆海域,,Hydrobates monorhis,species,黑叉尾海燕,1,,,,WGS84,122.080028,25.499028,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:0-5, distanceInMeters:500, azimuth:S, angleWithShip:3}",2022-07-26,,
KL_Avian_0000084,2022-07-26_Avian_基隆海域_150,2022-07-26,2022,7,26,14:31,HumanObservation,Asia,Taiwan,基隆海域,,Sula dactylatra,species,藍臉鰹鳥,1,,,,WGS84,122.085333,25.502694,1e-06,1.0,研海生態顧問股份有限公司,,,海上漂浮,,,,"{heightInMeters:0, distanceInMeters:500, azimuth:X, angleWithShip:2}",2022-07-26,,
KL_Avian_0000084,2022-07-26_Avian_基隆海域_151,2022-07-26,2022,7,26,14:35,HumanObservation,Asia,Taiwan,基隆海域,,Sula dactylatra,species,藍臉鰹鳥,2,,,,WGS84,122.093111,25.508306,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:0-5, distanceInMeters:400, azimuth:SW, angleWithShip:2}",2022-07-26,,
KL_Avian_0000085,2022-07-26_Avian_基隆海域_152,2022-07-26,2022,7,26,14:59,HumanObservation,Asia,Taiwan,基隆海域,,Sula leucogaster,species,白腹鰹鳥,2,,,,WGS84,122.125722,25.522278,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:0-5, distanceInMeters:200, azimuth:NE, angleWithShip:9}",2022-07-26,,
KL_Avian_0000085,2022-07-26_Avian_基隆海域_153,2022-07-26,2022,7,26,15:15,HumanObservation,Asia,Taiwan,基隆海域,,Sula leucogaster,species,白腹鰹鳥,3,,,,WGS84,122.125694,25.525444,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:0-5, distanceInMeters:500, azimuth:E, angleWithShip:9}",2022-07-26,,
KL_Avian_0000079,2022-07-26_Avian_基隆海域_154,2022-07-26,2022,7,26,15:20,HumanObservation,Asia,Taiwan,基隆海域,,Calonectris leucomelas,species,大水薙鳥,1,,,,WGS84,122.138222,25.533417,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:0-5, distanceInMeters:300, azimuth:NW, angleWithShip:12}",2022-07-26,,
KL_Avian_0000084,2022-07-26_Avian_基隆海域_155,2022-07-26,2022,7,26,15:25,HumanObservation,Asia,Taiwan,基隆海域,,Sula dactylatra,species,藍臉鰹鳥,4,,,,WGS84,122.136889,25.535472,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:0-5, distanceInMeters:300, azimuth:NW, angleWithShip:9}",2022-07-26,,
KL_Avian_0000074,2022-07-26_Avian_基隆海域_108,2022-07-26,2022,7,26,09:39,HumanObservation,Asia,Taiwan,基隆海域,,Thalasseus bergii,species,鳳頭燕鷗,1,,,,WGS84,121.786083,25.163139,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:20, distanceInMeters:150, azimuth:W, angleWithShip:12}",2022-07-26,,
KL_Avian_0000075,2022-07-26_Avian_基隆海域_156,2022-07-26,2022,7,26,15:28,HumanObservation,Asia,Taiwan,基隆海域,,Hydrobates monorhis,species,黑叉尾海燕,1,,,,WGS84,122.129972,25.538,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:0-5, distanceInMeters:300, azimuth:SE, angleWithShip:9}",2022-07-26,,
KL_Avian_0000075,2022-07-26_Avian_基隆海域_158,2022-07-26,2022,7,26,15:29,HumanObservation,Asia,Taiwan,基隆海域,,Hydrobates monorhis,species,黑叉尾海燕,1,,,,WGS84,122.126611,25.539694,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:0-5, distanceInMeters:800, azimuth:SE, angleWithShip:1}",2022-07-26,,
KL_Avian_0000085,2022-07-26_Avian_基隆海域_159,2022-07-26,2022,7,26,15:29,HumanObservation,Asia,Taiwan,基隆海域,,Sula leucogaster,species,白腹鰹鳥,1,,,,WGS84,122.126611,25.539694,1e-06,1.0,研海生態顧問股份有限公司,,,停棲在其他海漂物,,,,"{heightInMeters:0, distanceInMeters:700, azimuth:X, angleWithShip:1}",2022-07-26,,
KL_Avian_0000075,2022-07-26_Avian_基隆海域_148,2022-07-26,2022,7,26,14:25,HumanObservation,Asia,Taiwan,基隆海域,,Hydrobates monorhis,species,黑叉尾海燕,1,,,,WGS84,122.069028,25.492111,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:0-5, distanceInMeters:500, azimuth:NW, angleWithShip:11}",2022-07-26,,
KL_Avian_0000091,2022-07-26_Avian_棉花嶼_23,2022-07-26,2022,7,26,,HumanObservation,Asia,Taiwan,棉花嶼,,Ardea cinerea,species,蒼鷺,3,,,,WGS84,122.105349,25.484834,1e-06,400.0,研海生態顧問股份有限公司,,,,,,,,2022-07-26,,
KL_Avian_0000075,2022-07-26_Avian_基隆海域_146,2022-07-26,2022,7,26,13:56,HumanObservation,Asia,Taiwan,基隆海域,,Hydrobates monorhis,species,黑叉尾海燕,1,,,,WGS84,122.068333,25.478639,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:0-5, distanceInMeters:500, azimuth:S, angleWithShip:12}",2022-07-26,,
KL_Avian_0000097,2022-07-26_Avian_棉花嶼_25,2022-07-26,2022,7,26,,HumanObservation,Asia,Taiwan,棉花嶼,,Egretta sacra,species,岩鷺,3,,,,WGS84,122.105349,25.484834,1e-06,400.0,研海生態顧問股份有限公司,,,,,,,,2022-07-26,,
KL_Avian_0000096,2022-07-26_Avian_棉花嶼_24,2022-07-26,2022,7,26,,HumanObservation,Asia,Taiwan,棉花嶼,,Egretta garzetta,species,小白鷺,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,研海生態顧問股份有限公司,,,,,,,,2022-07-26,,
KL_Insect_0000135,2022-07-26_Insect_HumanObservation_203,2022-07-26,2022,7,26,,HumanObservation,Asia,Taiwan,棉花嶼,,Trilophidia japonica,species,疣蝗,,,,,WGS84,122.105349,25.484834,1e-06,400.0,研海生態顧問股份有限公司,,,,,,,,2022-07-26,,
KL_Insect_0000002,2022-07-26_Insect_HumanObservation_191,2022-07-26,2022,7,26,,HumanObservation,Asia,Taiwan,棉花嶼,,Zizeeria maha okinawana,species,藍灰蝶,,,,,WGS84,122.105349,25.484834,1e-06,400.0,研海生態顧問股份有限公司,,,,,,,,2022-07-26,,
KL_BenthicInvertebrate_0000037,2022-07-26_無脊椎動物_潮間帶樣框調查_04,2022-07-26,2022,7,26,,HumanObservation,Asia,Taiwan,棉花嶼,,Grapsus albolineatus,species,白紋方蟹,1,,,,WGS84,122.103699,25.485519,1e-06,65.0,研海生態顧問股份有限公司,,,,,,,,2022-07-26,,
KL_Insect_0000139,2022-07-26_Insect_HumanObservation_196,2022-07-26,2022,7,26,,HumanObservation,Asia,Taiwan,棉花嶼,,Protaetia orientalis,species,東方白點花金龜,,,,,WGS84,122.105349,25.484834,1e-06,400.0,研海生態顧問股份有限公司,,,,,,,,2022-07-26,,
KL_Avian_0000078,2022-07-26_Avian_基隆海域_143,2022-07-26,2022,7,26,12:41,HumanObservation,Asia,Taiwan,基隆海域,,Bulweria bulwerii,species,穴鳥,1,,,,WGS84,122.072333,25.4155,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:0-5, distanceInMeters:50, azimuth:E, angleWithShip:12}",2022-07-26,,
KL_Avian_0000085,2022-07-26_Avian_基隆海域_163,2022-07-26,2022,7,26,15:45,HumanObservation,Asia,Taiwan,基隆海域,,Sula leucogaster,species,白腹鰹鳥,1,,,,WGS84,122.107583,25.5505,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:0-5, distanceInMeters:600, azimuth:SW, angleWithShip:8}",2022-07-26,,
KL_Avian_0000085,2022-07-26_Avian_基隆海域_165,2022-07-26,2022,7,26,15:53,HumanObservation,Asia,Taiwan,基隆海域,,Sula leucogaster,species,白腹鰹鳥,1,,,,WGS84,122.091778,25.560444,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:0-5, distanceInMeters:300, azimuth:E, angleWithShip:1}",2022-07-26,,
KL_Avian_0000084,2022-07-26_Avian_基隆海域_166,2022-07-26,2022,7,26,15:55,HumanObservation,Asia,Taiwan,基隆海域,,Sula dactylatra,species,藍臉鰹鳥,1,,,,WGS84,122.087611,25.563222,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:0-5, distanceInMeters:500, azimuth:SE, angleWithShip:1}",2022-07-26,,
KL_Avian_0000084,2022-07-26_Avian_基隆海域_167,2022-07-26,2022,7,26,16:02,HumanObservation,Asia,Taiwan,基隆海域,,Sula dactylatra,species,藍臉鰹鳥,1,,,,WGS84,122.0685,25.57575,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:0-5, distanceInMeters:400, azimuth:SE, angleWithShip:2}",2022-07-26,,
KL_Avian_0000084,2022-07-26_Avian_基隆海域_168,2022-07-26,2022,7,26,16:03,HumanObservation,Asia,Taiwan,基隆海域,,Sula dactylatra,species,藍臉鰹鳥,1,,,,WGS84,122.064417,25.577944,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:50, distanceInMeters:400, azimuth:SE, angleWithShip:1}",2022-07-26,,
KL_Avian_0000075,2022-07-26_Avian_基隆海域_164,2022-07-26,2022,7,26,15:52,HumanObservation,Asia,Taiwan,基隆海域,,Hydrobates monorhis,species,黑叉尾海燕,1,,,,WGS84,122.094306,25.55875,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:0-5, distanceInMeters:700, azimuth:NE, angleWithShip:12}",2022-07-26,,
KL_Avian_0000154,2022-07-26_Avian_棉花嶼_27,2022-07-26,2022,7,26,,HumanObservation,Asia,Taiwan,棉花嶼,,Hypsipetes amaurotis,species,棕耳鵯,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,研海生態顧問股份有限公司,,,,,,,,2022-07-26,,
KL_Avian_0000126,2022-07-26_Avian_棉花嶼_26,2022-07-26,2022,7,26,,HumanObservation,Asia,Taiwan,棉花嶼,,Falco peregrinus,species,遊隼,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,研海生態顧問股份有限公司,,,,,,,,2022-07-26,,
KL_Avian_0000078,2022-07-26_Avian_基隆海域_169,2022-07-26,2022,7,26,16:10,HumanObservation,Asia,Taiwan,基隆海域,,Bulweria bulwerii,species,穴鳥,1,,,,WGS84,122.043333,25.589889,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:0-5, distanceInMeters:200, azimuth:E, angleWithShip:2}",2022-07-26,,
KL_Avian_0000207,2022-07-26_Avian_棉花嶼_28,2022-07-26,2022,7,26,,HumanObservation,Asia,Taiwan,棉花嶼,,Motacilla cinerea,species,灰鶺鴒,1,,,,WGS84,122.105349,25.484834,1e-06,400.0,研海生態顧問股份有限公司,,,,,,,,2022-07-26,,
KL_Avian_0000085,2022-07-26_Avian_基隆海域_177,2022-07-26,2022,7,26,16:33,HumanObservation,Asia,Taiwan,基隆海域,,Sula leucogaster,species,白腹鰹鳥,2,,,,WGS84,122.06725,25.537139,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:20, distanceInMeters:500, azimuth:S, angleWithShip:2}",2022-07-26,,
KL_Avian_0000085,2022-07-26_Avian_基隆海域_162,2022-07-26,2022,7,26,15:39,HumanObservation,Asia,Taiwan,基隆海域,,Sula leucogaster,species,白腹鰹鳥,1,,,,WGS84,122.108444,25.549778,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:0-5, distanceInMeters:200, azimuth:NA, angleWithShip:NA}",2022-07-26,,
KL_Avian_0000075,2022-07-26_Avian_基隆海域_175,2022-07-26,2022,7,26,16:29,HumanObservation,Asia,Taiwan,基隆海域,,Hydrobates monorhis,species,黑叉尾海燕,1,,,,WGS84,122.061,25.548667,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:0-5, distanceInMeters:600, azimuth:E, angleWithShip:10}",2022-07-26,,
KL_Avian_0000085,2022-07-26_Avian_基隆海域_173,2022-07-26,2022,7,26,16:21,HumanObservation,Asia,Taiwan,基隆海域,,Sula leucogaster,species,白腹鰹鳥,1,,,,WGS84,122.051167,25.568056,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:0-5, distanceInMeters:500, azimuth:W, angleWithShip:1}",2022-07-26,,
KL_Avian_0000078,2022-07-26_Avian_基隆海域_172,2022-07-26,2022,7,26,16:21,HumanObservation,Asia,Taiwan,基隆海域,,Bulweria bulwerii,species,穴鳥,1,,,,WGS84,122.050778,25.569056,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:0-5, distanceInMeters:200, azimuth:SE, angleWithShip:3}",2022-07-26,,
KL_Avian_0000085,2022-07-26_Avian_基隆海域_171,2022-07-26,2022,7,26,16:16,HumanObservation,Asia,Taiwan,基隆海域,,Sula leucogaster,species,白腹鰹鳥,1,,,,WGS84,122.045167,25.580694,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:0-5, distanceInMeters:500, azimuth:E, angleWithShip:12}",2022-07-26,,
KL_Avian_0000085,2022-07-26_Avian_基隆海域_170,2022-07-26,2022,7,26,16:12,HumanObservation,Asia,Taiwan,基隆海域,,Sula leucogaster,species,白腹鰹鳥,1,,,,WGS84,122.040139,25.591444,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:0-5, distanceInMeters:100, azimuth:W, angleWithShip:9}",2022-07-26,,
KL_Avian_0000075,2022-07-26_Avian_基隆海域_174,2022-07-26,2022,7,26,16:26,HumanObservation,Asia,Taiwan,基隆海域,,Hydrobates monorhis,species,黑叉尾海燕,1,,,,WGS84,122.057528,25.555222,1e-06,1.0,研海生態顧問股份有限公司,,,飛行,,,,"{heightInMeters:0-5, distanceInMeters:500, azimuth:N, angleWithShip:3}",2022-07-26,,
KL_Plant_0000020,2022-07-27_棉花嶼_植物_73_02,2022-07-27,2022,7,27,,HumanObservation,Asia,Taiwan,棉花嶼_植物_73,樣區調查,Oxalis corniculata,species,酢漿草,,,,,WGS84,122.105087,25.484983,1e-06,10.0,研海生態顧問股份有限公司,,,,,,,,2022-07-27,,
KL_Plant_0000015,2022-07-27_棉花嶼_植物_73_05,2022-07-27,2022,7,27,,HumanObservation,Asia,Taiwan,棉花嶼_植物_73,樣區調查,Portulaca pilosa,species,毛馬齒莧,,,,,WGS84,122.105087,25.484983,1e-06,10.0,研海生態顧問股份有限公司,,,,,,,,2022-07-27,,
KL_Plant_0000072,2022-07-27_棉花嶼_植物_73_03,2022-07-27,2022,7,27,,HumanObservation,Asia,Taiwan,棉花嶼_植物_73,樣區調查,Digitaria mollicoma,species,絨馬唐,,,,,WGS84,122.105087,25.484983,1e-06,10.0,研海生態顧問股份有限公司,,,,,,,,2022-07-27,,
KL_Plant_0000053,2022-07-27_棉花嶼_植物_73_04,2022-07-27,2022,7,27,,HumanObservation,Asia,Taiwan,棉花嶼_植物_73,樣區調查,Oenothera laciniata,species,裂葉月見草,,,,,WGS84,122.105087,25.484983,1e-06,10.0,研海生態顧問股份有限公司,,,,,,,,2022-07-27,,
KL_Plant_0000041,2022-07-27_棉花嶼_植物_73_06,2022-07-27,2022,7,27,,HumanObservation,Asia,Taiwan,棉花嶼_植物_73,樣區調查,Emilia sonchifolia,species,紫背草,,,,,WGS84,122.105087,25.484983,1e-06,10.0,研海生態顧問股份有限公司,,,,,,,,2022-07-27,,
KL_Plant_0000039,2022-07-27_棉花嶼_植物_73_11,2022-07-27,2022,7,27,,HumanObservation,Asia,Taiwan,棉花嶼_植物_73,樣區調查,Conyza sumatrensis,species,野茼蒿,,,,,WGS84,122.105087,25.484983,1e-06,10.0,研海生態顧問股份有限公司,,,,,,,,2022-07-27,,
KL_Plant_0000061,2022-07-27_棉花嶼_植物_73_09,2022-07-27,2022,7,27,,HumanObservation,Asia,Taiwan,棉花嶼_植物_73,樣區調查,Cyperus polystachyos,species,多柱扁莎,,,,,WGS84,122.105087,25.484983,1e-06,10.0,研海生態顧問股份有限公司,,,,,,,,2022-07-27,,
KL_Plant_0000039,2022-07-27_棉花嶼_植物_75_04,2022-07-27,2022,7,27,,HumanObservation,Asia,Taiwan,棉花嶼_植物_75,樣區調查,Conyza sumatrensis,species,野茼蒿,,,,,WGS84,122.106041,25.484732,1e-06,10.0,研海生態顧問股份有限公司,,,,,,,,2022-07-27,,
KL_Plant_0000035,2022-07-27_棉花嶼_植物_73_10,2022-07-27,2022,7,27,,HumanObservation,Asia,Taiwan,棉花嶼_植物_73,樣區調查,Artemisia capillaris,species,茵陳蒿,,,,,WGS84,122.105087,25.484983,1e-06,10.0,研海生態顧問股份有限公司,,,,,,,,2022-07-27,,
KL_Plant_0000028,2022-07-27_棉花嶼_植物_73_01,2022-07-27,2022,7,27,,HumanObservation,Asia,Taiwan,棉花嶼_植物_73,樣區調查,Ipomoea obscura,species,馬鞍藤,,,,,WGS84,122.105087,25.484983,1e-06,10.0,研海生態顧問股份有限公司,,,,,,,,2022-07-27,,
KL_Plant_0000013,2022-07-27_棉花嶼_植物_73_07,2022-07-27,2022,7,27,,HumanObservation,Asia,Taiwan,棉花嶼_植物_73,樣區調查,Boerhavia glabrata,species,光果黃細心,,,,,WGS84,122.105087,25.484983,1e-06,10.0,研海生態顧問股份有限公司,,,,,,,,2022-07-27,,
KL_Plant_0000070,2022-07-27_棉花嶼_植物_73_08,2022-07-27,2022,7,27,,HumanObservation,Asia,Taiwan,棉花嶼_植物_73,樣區調查,Digitaria henryi,species,亨利馬唐,,,,,WGS84,122.105087,25.484983,1e-06,10.0,研海生態顧問股份有限公司,,,,,,,,2022-07-27,,
KL_Insect_0000124,2022-07-27_Insect_HumanObservation_233,2022-07-27,2022,7,27,,HumanObservation,Asia,Taiwan,棉花嶼,,Nylanderia ryukyuensis,species,琉球尼蘭德山蟻,,,,,WGS84,122.105349,25.484834,1e-06,400.0,研海生態顧問股份有限公司,,,,,,,,2022-07-27,,
KL_Plant_0000019,2022-07-27_棉花嶼_植物_75_06,2022-07-27,2022,7,27,,HumanObservation,Asia,Taiwan,棉花嶼_植物_75,樣區調查,Sedum formosanum,species,台灣佛甲草（石板菜）,,,,,WGS84,122.106041,25.484732,1e-06,10.0,研海生態顧問股份有限公司,,,,,,,,2022-07-27,,
KL_Avian_0000024,2022-07-27_Avian_花瓶嶼_04,2022-07-27,2022,7,27,,HumanObservation,Asia,Taiwan,花瓶嶼,,Apus nipalensis,species,小雨燕,3,,,,WGS84,121.946377,25.424142,1e-06,80.0,研海生態顧問股份有限公司,,,,,,,,2022-07-27,,
KL_Cetacean_0000002,2022-07-27_Cetacean_HumanObservation_0039,2022-07-27,2022,7,27,,HumanObservation,Asia,Taiwan,基隆到北方三島的海域,,Tursiops truncatus,species,真瓶鼻海豚,25,individuals,20~30,able to georeference,WGS84,121.93636,25.39721,1e-06,,研海生態顧問股份有限公司,,,覓食,,,2022年棉花嶼、花瓶嶼野生動物保護區巡護暨動植物生態調查委託案成果報告,{mother-calf pairs:present},2022-07-27,,
KL_Cetacean_0000001,2022-07-27_Cetacean_HumanObservation_0038,2022-07-27,2022,7,27,,HumanObservation,Asia,Taiwan,基隆到北方三島的海域,,Tursiops,genus,寬吻海豚屬,35,individuals,30~40,able to georeference,WGS84,121.91146,25.28216,1e-06,,研海生態顧問股份有限公司,,,游走,,,2022年棉花嶼、花瓶嶼野生動物保護區巡護暨動植物生態調查委託案成果報告,{mother-calf pairs:absent},2022-07-27,,
KL_Cetacean_0000006,2022-07-27_Cetacean_HumanObservation_0040,2022-07-27,2022,7,27,,HumanObservation,Asia,Taiwan,基隆到北方三島的海域,,Cetacea,infraorder,未知鯨豚,,individuals,無法判斷,able to georeference,WGS84,121.86551,25.20936,1e-06,,研海生態顧問股份有限公司,,,不知,,,2022年棉花嶼、花瓶嶼野生動物保護區巡護暨動植物生態調查委託案成果報告,{mother-calf pairs:unknown},2022-07-27,,
KL_Insect_0000119,2022-07-27_Insect_HumanObservation_235,2022-07-27,2022,7,27,,HumanObservation,Asia,Taiwan,棉花嶼,,Pheidole fervens,species,熱烈大頭家蟻,,,,,WGS84,122.105349,25.484834,1e-06,400.0,研海生態顧問股份有限公司,,,,鼠籠誘餌上很多,,,,2022-07-27,,
KL_Insect_0000115,2022-07-27_Insect_HumanObservation_234,2022-07-27,2022,7,27,,HumanObservation,Asia,Taiwan,棉花嶼,,Eristalinus,genus,斑眼蚜蠅屬,,,,,WGS84,122.105349,25.484834,1e-06,400.0,研海生態顧問股份有限公司,,,,,,,,2022-07-27,,
KL_Avian_0000091,2022-07-27_Avian_花瓶嶼_06,2022-07-27,2022,7,27,,HumanObservation,Asia,Taiwan,花瓶嶼,,Ardea cinerea,species,蒼鷺,3,,,,WGS84,121.946377,25.424142,1e-06,80.0,研海生態顧問股份有限公司,,,,,,,,2022-07-27,,
KL_Avian_0000084,2022-07-27_Avian_花瓶嶼_05,2022-07-27,2022,7,27,,HumanObservation,Asia,Taiwan,花瓶嶼,,Sula dactylatra,species,藍臉鰹鳥,1,,,,WGS84,121.946377,25.424142,1e-06,80.0,研海生態顧問股份有限公司,,,,,,,,2022-07-27,,
KL_Avian_0000091,2022-07-27_Avian_棉花嶼_29,2022-07-27,2022,7,27,,HumanObservation,Asia,Taiwan,棉花嶼,,Ardea cinerea,species,蒼鷺,9,,,,WGS84,122.105349,25.484834,1e-06,400.0,研海生態顧問股份有限公司,,,,,,,,2022-07-27,,
KL_BenthicInvertebrate_0000005,2022-07-27_無脊椎動物_水下潛水調查_02,2022-07-27,2022,7,27,,HumanObservation,Asia,Taiwan,棉花嶼,,Spondylidae,family,海菊蛤科,1,,,,WGS84,122.10321,25.485617,1e-06,100.0,研海生態顧問股份有限公司,,,,,,,,2022-07-27,,
KL_Plant_0000019,2022-07-27_棉花嶼_植物_73_12,2022-07-27,2022,7,27,,HumanObservation,Asia,Taiwan,棉花嶼_植物_73,樣區調查,Sedum formosanum,species,台灣佛甲草（石板菜）,,,,,WGS84,122.105087,25.484983,1e-06,10.0,研海生態顧問股份有限公司,,,,,,,,2022-07-27,,
KL_Plant_0000015,2022-07-27_棉花嶼_植物_75_05,2022-07-27,2022,7,27,,HumanObservation,Asia,Taiwan,棉花嶼_植物_75,樣區調查,Portulaca pilosa,species,毛馬齒莧,,,,,WGS84,122.106041,25.484732,1e-06,10.0,研海生態顧問股份有限公司,,,,,,,,2022-07-27,,
KL_Plant_0000087,2022-07-27_棉花嶼_植物_73_13,2022-07-27,2022,7,27,,HumanObservation,Asia,Taiwan,棉花嶼_植物_73,樣區調查,Zoysia sinica,species,中華結縷草,,,,,WGS84,122.105087,25.484983,1e-06,10.0,研海生態顧問股份有限公司,,,,,,,,2022-07-27,,
KL_BenthicInvertebrate_0000009,2022-07-27_無脊椎動物_水下潛水調查_03,2022-07-27,2022,7,27,,HumanObservation,Asia,Taiwan,棉花嶼,,Phyllidiopsis xishaensis,species,縱紋葉海蛞蝓,1,,,,WGS84,122.103214,25.485617,1e-06,100.0,研海生態顧問股份有限公司,,,,,,,,2022-07-27,,
